RequestID,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Request_Time,Traffic_Level,ingestion_date,source_system,ingestion_id,ride_distance_km,ride_duration_min,fare_amount,payment_method,driver_rating,cancellation_flag
9,13.020223002348642,77.50101231676925,13.081076395283851,77.60068345417098,2025-09-19 08:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,106,6.98,27.6,104.16,UPI,4.7,1
88,13.027511494271042,77.60852892694152,12.956192637918448,77.55599581873206,2025-09-19 15:15:00,High,2025-09-20 22:45:39,ride_hailing_app,107,10.85,42.5,111.52,UPI,5.0,0
129,12.90139042610624,77.58392001248556,12.911275099330188,77.54032546400956,2025-09-19 18:40:00,High,2025-09-20 22:45:39,ride_hailing_app,108,19.13,61.8,176.12,Wallet,3.5,0
136,12.964640586404151,77.50814576046379,13.088953145976486,77.67544010816262,2025-09-19 19:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,109,6.49,28.3,67.88,Card,3.1,0
63,13.065747501830383,77.52801680304731,13.049208975853084,77.62115496387138,2025-09-19 13:10:00,Low,2025-09-20 22:45:39,ride_hailing_app,110,2.85,17.0,45.02,Wallet,3.8,0
139,12.97272592047586,77.59483476581747,12.990108827062018,77.58782698171404,2025-09-19 19:30:00,High,2025-09-20 22:45:39,ride_hailing_app,111,7.95,29.4,108.67,Wallet,3.3,0
81,13.07262068517512,77.67800106836351,13.025879727627052,77.66341441418986,2025-09-19 14:40:00,High,2025-09-20 22:45:39,ride_hailing_app,112,4.87,27.7,88.81,Cash,3.0,0
136,12.964640586404151,77.50814576046379,13.088953145976486,77.67544010816262,2025-09-19 19:15:00,Low,2025-09-20 22:45:39,ride_hailing_app,113,23.31,71.6,211.21,Cash,3.7,0
163,13.026705942152178,77.59165057809831,12.927274295117352,77.54969782796289,2025-09-19 21:30:00,High,2025-09-20 22:45:39,ride_hailing_app,114,20.39,70.3,191.06,Cash,4.6,0
163,13.026705942152178,77.59165057809831,12.927274295117352,77.54969782796289,2025-09-19 21:30:00,High,2025-09-20 22:45:39,ride_hailing_app,115,16.2,59.6,168.48,Card,4.1,0
33,12.913010318597056,77.61538077692528,13.023643612663252,77.60233548842314,2025-09-19 10:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,116,21.92,74.7,220.81,Cash,3.6,0
123,12.963600694994373,77.63203947534355,13.09398287956292,77.51329925347335,2025-09-19 18:10:00,High,2025-09-20 22:45:39,ride_hailing_app,117,20.29,62.1,196.04,Cash,4.3,0
5,12.931203728088487,77.62128581193193,12.964009920206122,77.52412717422013,2025-09-19 08:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,118,5.48,29.4,69.5,Card,3.5,0
41,12.924407646968955,77.68809171687059,12.91696754281704,77.50401423955554,2025-09-19 11:20:00,High,2025-09-20 22:45:39,ride_hailing_app,119,22.42,70.1,205.86,Card,3.0,0
28,13.002846887682722,77.57861954493335,13.07754083655166,77.64949418762676,2025-09-19 10:15:00,High,2025-09-20 22:45:39,ride_hailing_app,120,13.94,51.2,149.34,UPI,4.5,0
135,13.088581940782504,77.50920052840435,13.0537974830361,77.5717660968247,2025-09-19 19:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,121,20.38,67.3,173.17,Cash,4.2,1
72,12.939743136306834,77.66202267893584,13.093975765341527,77.67935308492528,2025-09-19 13:55:00,High,2025-09-20 22:45:39,ride_hailing_app,122,22.51,72.3,214.86,Cash,4.5,0
12,13.0939819704324,77.63837903953853,13.09001239341016,77.65988207978181,2025-09-19 08:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,123,8.63,33.3,93.26,Cash,3.1,0
162,13.026461166118716,77.62865764368847,12.942592832301782,77.56234441355912,2025-09-19 21:25:00,Low,2025-09-20 22:45:39,ride_hailing_app,124,3.64,20.2,70.89,UPI,4.7,0
33,12.913010318597056,77.61538077692528,13.023643612663252,77.60233548842314,2025-09-19 10:40:00,Low,2025-09-20 22:45:39,ride_hailing_app,125,6.47,29.2,65.48,Cash,4.2,0
48,13.004013604235562,77.69333096380873,13.050675637051787,77.6358204638289,2025-09-19 11:55:00,Medium,2025-09-20 22:45:39,ride_hailing_app,126,11.25,36.6,123.53,UPI,4.1,0
151,13.081653177193331,77.60062725171602,13.004032700222398,77.52337960814167,2025-09-19 20:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,127,20.63,71.0,194.28,Wallet,4.2,0
62,12.95426980635478,77.69801077002086,13.029842060423212,77.6973030497586,2025-09-19 13:05:00,Low,2025-09-20 22:45:39,ride_hailing_app,128,21.66,67.9,208.97,UPI,4.7,0
37,12.960922753834677,77.55615447248817,12.914552601272838,77.606523453291,2025-09-19 11:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,129,1.17,11.3,21.95,Wallet,4.2,0
99,12.90508382534882,77.6245780951638,13.094878961533231,77.53087254305484,2025-09-19 16:10:00,Medium,2025-09-20 22:45:39,ride_hailing_app,130,13.26,51.3,139.28,Cash,4.2,0
172,12.90331756578557,77.50364436513031,13.056730602548228,77.66929045834691,2025-09-19 22:15:00,High,2025-09-20 22:45:39,ride_hailing_app,131,11.02,36.0,120.62,Wallet,5.0,0
104,13.00171413823294,77.62748598029964,13.06275900394139,77.52688293538779,2025-09-19 16:35:00,Medium,2025-09-20 22:45:39,ride_hailing_app,132,6.33,31.8,83.07,UPI,4.5,0
35,13.093126406614912,77.53904859755961,12.916821361223,77.52143440226796,2025-09-19 10:50:00,Medium,2025-09-20 22:45:39,ride_hailing_app,133,3.88,17.9,65.18,Card,3.9,1
193,13.080083611432666,77.57440361715855,12.93637601687983,77.6011777357769,2025-09-20 00:00:00,Low,2025-09-20 22:45:39,ride_hailing_app,134,9.1,31.6,109.86,Wallet,4.4,0
101,12.906285837137348,77.51033634423372,13.039632342803948,77.60651788651032,2025-09-19 16:20:00,High,2025-09-20 22:45:39,ride_hailing_app,135,23.63,72.5,231.24,Wallet,3.8,0
175,13.02903455808189,77.51423772969204,13.07247274174935,77.65945907315592,2025-09-19 22:30:00,High,2025-09-20 22:45:39,ride_hailing_app,136,8.76,29.6,90.87,Cash,3.5,0
131,12.983482200629757,77.57119453573026,13.062580201826016,77.5328531595862,2025-09-19 18:50:00,High,2025-09-20 22:45:39,ride_hailing_app,137,13.45,49.8,150.6,UPI,4.2,0
1,12.974908023769473,77.62840632923086,12.920624773767187,77.53378701261444,2025-09-19 08:00:00,High,2025-09-20 22:45:39,ride_hailing_app,138,17.87,57.3,172.89,Wallet,4.9,1
5,12.931203728088487,77.62128581193193,12.964009920206122,77.52412717422013,2025-09-19 08:20:00,Medium,2025-09-20 22:45:39,ride_hailing_app,139,9.73,34.4,90.92,Wallet,4.9,0
142,12.950356459165071,77.59469435415612,13.021234926890177,77.56027557483283,2025-09-19 19:45:00,High,2025-09-20 22:45:39,ride_hailing_app,140,24.32,78.4,206.9,Wallet,3.7,0
103,12.962871196215266,77.60812702432202,12.961905523257265,77.56732085563878,2025-09-19 16:30:00,Medium,2025-09-20 22:45:39,ride_hailing_app,141,24.1,79.8,216.17,Wallet,4.1,0
27,12.939934756431672,77.6946021109505,12.988306100274675,77.59250694322662,2025-09-19 10:10:00,High,2025-09-20 22:45:39,ride_hailing_app,142,7.04,32.8,97.72,Card,3.4,0
137,13.003758124348671,77.6710921168022,13.069929478135482,77.57848902148453,2025-09-19 19:20:00,High,2025-09-20 22:45:39,ride_hailing_app,143,12.93,49.4,141.75,UPI,5.0,0
